runtime,in01,in02,in03,in04,in05,in06,in07,in08,in09,in10,in11,in12
5,0.1,0.22,0.01,0,-0.1,0.5,0.2,0,0.1,0.8,0.4,0
7,0.1,0.21,0.17,0,-0.1,0.52,0.28,0,0.1,0.72,0.11,0
7,0.01,0.12,0.2,0,-0.01,0.55,0.35,0,0.05,0.56,0.05,0
6,0.1,0.31,0.16,0,-0.1,0.49,0.13,0,0.1,0.99,0.15,0
6,0.1,0.2,0.18,0,-0.1,0.5,0.2,0,0.1,0.65,0.5,0
4,0.1,0.32,0.55,0,-0.1,0.67,0.05,0,-0.1,0.19,0.52,0
3,-0.1,0.46,0.55,0,-0.1,0.37,0.47,0,0.1,0.82,0.18,0
4,0.1,0,0.55,0,0.1,0.3,0.23,0,-0.1,0.45,0.344,0
4,0.05,0.18,0.2,0,0.05,0.15,0.37,0,-0.1,0.15,0.43,0
6,0.1,0.25,0.1,0,-0.1,0.4,0.1,0,0.1,0.7,0.35,0
6,0.1,0.1,0,0,-0.1,0.1,0.2,0,0.1,0.74,0.5,0
4,0.03,0.2,0.23,0,-0.07,0.6,0.3,0,0.01,0.8,0.1,0
3,0.1,0.18,0.04,0,-0.1,0.4,0.35,0,-0.1,0.42,0.12,0
5,0.05,0.2,0.1,0,-0.1,0.5,0.2,0,0.01,0.8,0.1,0
4,0.1,0,0.1,0,0,0.5,0.2,0,0,0.8,0.1,0
5,0.044,0.2,0.1,0,-0.041,0.48,0.32,0,0.022,0.8,0.1,0
5,0.1,0.35,0,0,0,0,0,0,0,0.8,0,0
6,0.1,-0.1,0,0,-0.1,0.35,0.3,0,0.1,0.6,0.5,0
3,0.036,0.2,0.1,0,-0.021,0.4,0.3,0,0.031,0.8,0.3,0
5,0.05,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
8,0.01,-0.15,0.32,0,-0.05,0.48,0.54,0,0.1,0.8,0.41,0
6,0.02,0.2,0.1,0,0.02,0.3,0.2,0,-0.01,0.8,0.2,0
6,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
7,1.00E-10,0.2,0.3,0,1.00E-10,0.32,0.34,0,1.00E-10,0.55,0.34,0
5,0.1,0.2,0.1,0,-0.1,0.4,0.2,0,0.1,-0.2,1,0
6,0.04,0.2,0.1,0,-0.04,0.5,0.2,0,0.015,0.8,0.1,0
3,0.1,0.35,0.1,0,-0.1,0.5,0.34,0,-0.1,0.4,0.05,0
6,0.1,-0.2,0.5,0,0.1,0.3,0.15,0,0.1,0.8,0.3,0
5,0.033,-0.19,0.11,0,-0.051,0.295,0.25,0,0.039,0.33,0.09,0
7,0.1,0.19,0,0,0.1,0.48,0,0,0.1,0.77,0.1,0
6,0.04,0.2,0.1,0,-0.04,0.5,0.2,0,0.015,0.8,0.1,0
6,0.1,0,0.4,0,-0.1,0.46,0.2,0,0.1,0.8,0.1,0
6,0.1,0.28,0.17,0,0.1,0.9,0.45,0,-0.1,0.44,0.35,0
6,0.1,0.2,0.2,0,0.1,0.5,0.2,0,-0.1,0.6,0.4,0
5,0.1,0.1,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
5,0.1,0.26,0.1,0,-0.1,0.42,0.38,0,0.1,0.94,0.05,0
7,0.1,0.25,0.05,0,-0.1,0.43,0.3,0,0.1,0.96,0.3,0
4,0.1,0.2,0.3,0,-0.1,0.25,0.47,0,0.1,0.25,0.51,0
5,0.1,0.3,0.1,0,-0.1,0.5,0.2,0,-0.1,0.7,0.1,0
7,0.1,0.2,0.2,0,-0.1,0.15,0.15,0,0.1,0.8,0.4,0
4,0.1,0.3,0.05,0,-0.1,0.5,0.35,0,0.1,1,0.1,0
7,0.1,0.26,0.1,0,-0.1,0.44,0.38,0,0.1,0.94,0.05,0
7,0.1,0.25,0.1,0,-0.1,0.5,0.2,0,-0.1,0.66,0.1,0
5,0.055,0.2,0.05,0,-0.01,0.27,0.42,0,-0.03,0.5,0.25,0
3,0.1,0.35,0.1,0,-0.1,0.35,0.3,0,0.1,0.4,0.05,0
3,0.1,0.35,0.1,0,-0.1,0.33,0.42,0,0.1,0.35,0.05,0
6,0.1,0.32,0.12,0,-0.1,0.5,0.12,0,0.1,0.99,0.15,0
8,0.07,0.27,0.12,0,-0.08,0.6,0.2,0,0.1,0.65,0.52,0
6,0.1,0.24,0.08,0,-0.1,0.5,0.2,0,-0.1,0.5,0.1,0
5,0.025,0.15,0.1,0,-0.03,0.5,0.2,0,0.05,0.9,0.1,0
5,-0.07,0.1,0.05,0,0.1,0.1,0.1,0,-0.03,0.1,0.15,0
5,0.03,0.15,0.1,0,-0.055,0.5,0.2,0,0.05,0.9,0.1,0
8,0.1,0.33,0.15,0,-0.1,0.5,0.13,0,0.1,0.99,0.15,0
5,0.1,0.1,-0.1,0,0.1,0.5,0.2,0,-0.1,0.6,0.4,0
5,0.1,0.3,0.1,0,-0.1,0.5,0.1,0,0.1,0.3,1,0
6,0.1,0.2,0.1,0,-0.1,0.4,0.2,0,-0.05,0.6,0.3,0
6,0.1,0.29,0.16,0,-0.1,0.17,0.32,0,0.1,0.23,0.22,0
4,-0.1,0.43,0.55,0,-0.1,0.56,0.49,0,-0.1,0.09,0.47,0
5,0.1,0.2,0.1,0,-0.1,0.3,0.1,0,0.1,0.6,0.55,0
6,0.1,0.25,0.19,0,-0.1,0.47,0.21,0,0,0.8,0.1,0
7,0.085,0.35,0.1,0,0,0,0,0,0.06,0.8,0.5,0
5,-0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
4,0.1,0.2,0.25,0,-0.1,0.45,0.15,0,0.1,0.6,0.4,0
4,0.1,0.05,0.1,0,-0.1,0.4,0.1,0,0.1,0.7,0.4,0
5,0.1,0.2,0.1,0,-0.1,0.39,0.35,0,0.1,1,0.6,0
6,0.1,0.24,0.03,0,-0.1,0.41,0.35,0,0.1,0.9,0.14,0
8,0.055,0.2,0.15,0,-0.07,0.4,0.15,0,0.03,0.8,0.1,0
8,0.1,0.29,0.25,0,-0.1,0.36,0.28,0,0.1,0.8,0.5,0
5,0.03,0.2,0.1,0,-0.03,0.5,0.28,0,0.03,0.5,0.5,0
6,0.1,0.2,0.1,0,-0.1,0.4,0.2,0,0.1,0.8,0.3,0
5,0.06,0.21,0.1,0,-0.06,0.45,0.23,0,0.1,0.81,0.51,0
6,0.1,0.3,0.1,0,-0.1,0.5,0.2,0,0.1,0.7,0.3,0
4,0.1,0.2,0.2,0,0,0.5,0.2,0,0,0.8,0.1,0
5,0.1,0.28,0.17,0,-0.1,0.45,0.1,0,-0.1,0.47,0.35,0
5,0.1,0.45,0.55,0,-0.1,0.35,0.45,0,0.1,0.8,0.1,0
5,-0.05,0.2,0.53,0,-0.01,0.41,0.05,0,0.026,0.7,0.48,0
5,0.021,0.11,0.02,0,-0.04,0.28,0.21,0,0.03,0.292,0.08,0
5,0.008,0.2,0.287,0,0.008,0.6,0.55,0,0.011,0.8,0.3,0
5,0.1,0.29,0.105,0,-0.1,0.47,0.201,0,0.05,0.88,0.14,0
5,-0.1,0.24,0.38,0,0.1,0.1,0.56,0,-0.1,0.24,0.55,0
6,-0.1,0,0.37,0,-0.1,0.43,0.303,0,-0.1,0.61,0,0
5,0.1,0.2,0.05,0,-0.1,0.32,0.07,0,0.1,0.7,0.5,0
4,0.1,0.3,0.01,0,-0.1,0.56,0.2,0,0.1,0.8,0.07,0
6,0.1,0.3,0.2,0,-0.1,0.5,0.2,0,0.1,0.9,0.25,0
5,0.05,0.2,0.1,0,-0.05,0.5,0.2,0,-0.05,0.8,0.1,0
5,0,0.2,0.1,0,0,0.5,0.2,0,0,0.8,0.1,0
5,0.1,0.2,0.23,0,-0.1,0.49,0.27,0,0.1,0.6,0.41,0
6,0.1,0.09,0.31,0,-0.1,0.27,0.21,0,0.1,0.59,0.11,0
7,0.04,0.2,0.1,0,-0.04,0.5,0.2,0,0.0211,0.8,0.1,0
4,0.1,0.35,0.2,0,0,1,0.2,0,0.1,0,0.6,0
4,-0.1,0.2,0.25,0,-0.1,0.5,0.15,0,0.1,0.7,0.1,0
6,0.1,0.3,0.1,0,-0.1,0.5,0.3,0,0.1,0.5,0.1,0
6,0.05,0.2,0.1,0,-0.1,0.6,0.09,0,0.025,0.85,0.1,0
6,0.01,0.12,0.2,0,-0.07,0.56,0.03,0,0.01,0.58,0.43,0
6,0.1,0.2,-0.01,0,-0.1,0.4,0.29,0,-0.1,0.51,0.3,0
6,0.1,0.2,0.1,0,-0.1,0.27,0.35,0,0.1,0.95,0.1,0
6,-0.1,0.14,0.5,0,-0.1,0.37,0.15,0,0.1,0.6,0.4,0
4,0.1,0.28,0.01,0,-0.1,0.5,0.2,0,0.1,0.8,0.04,0
4,0.05,0.2,0.1,0,-0.075,0.5,0.2,0,0.025,0.8,0.2,0
5,0.1,0.38,0.25,0,-0.1,0.4,0.24,0,0.1,0.8,0.1,0
6,0.1,0.26,0.07,0,-0.1,0.41,0.2,0,0.1,0.94,0.43,0
5,0.1,0.3,0.1,0,-0.1,0.5,0.3,0,-0.1,0.6,0.2,0
4,0.1,0,0.55,0,0.1,0.3,0.21,0,-0.1,0.5,0.3,0
6,0.1,0.4,0.1,0,-0.1,0.6,0.13,0,0.1,0.8,0.07,0
6,0.025,0.25,0.25,0,0.04,0.9,0.2,0,-0.01,0.6,0,0
5,0.05,0.2,0.1,0,0.05,0.4,0.2,0,-0.1,0.8,0.3,0
8,0.1,0.2,0.1,0,-0.1,0.26,0.46,0,-0.1,0.57,0.29,0
7,0.01,-0.04,0.59,0,-0.05,0.5,0.56,0,0.1,0.8,0.39,0
6,0.041,0.09,0.11,0,-0.052,0.35,0.21,0,0.033,0.51,0.07,0
7,0.1,0.25,0.07,0,-0.1,0.4,0.17,0,0.1,0.7,0.4,0
7,0.1,0.4,0.2,0,-0.1,0.3,0.1,0,-0.1,0.4,0.1,0
8,0.01,-0.01,0.4,0,-0.05,0.3,0.4,0,0.1,0.8,0.5,0
5,0.1,0.2,0.2,0,-0.1,0.45,0.2,0,-0.1,0.9,0.5,0
4,0.1,0.32,0.2,0,-0.1,0.41,0.38,0,-0.1,0.8,0.01,0
7,0.05,0.2,0.4,0,0.06,0.5,0.2,0,-0.08,0.8,0.1,0
7,0.018,0.2,0.2,0,0.05,0.47,0.1,0,0.05,0.8,0.5,0
7,0.1,0.28,0.18,0,-0.1,0.38,0.18,0,-0.1,0.85,0.55,0
10,0.1,0.2,0.1,0,-0.1,0.25,0.46,0,-0.1,0.57,0.31,0
5,0.1,0.15,0.2,0,-0.1,0.4,0.2,0,0.1,0.7,0.4,0
6,0.1,-0.1,0.6,0,0.1,0.3,0.2,0,0.1,0.7,0.6,0
5,0.085,0.16,0.11,0,-0.1,0.37,0.23,0,0.09,0.49,0.13,0
6,0.1,0.25,0.1,0,-0.1,0.49,0.21,0,-0.1,0.65,0.16,0
5,0.05,0.26,0.2,0,-0.06,0.42,0.32,0,0.06,0.45,0.06,0
5,0.05,0.2,0.1,0,-0.075,0.5,0.4,0,-0.04,0.8,0.25,0
4,0.1,0.33,0.6,0,-0.1,0.46,0.58,0,-0.1,0.63,0.01,0
3,0.1,0.25,0.07,0,-0.1,0.69,0.02,0,0.1,0.76,0.54,0
5,0.041,0.21,0.11,0,-0.051,0.31,0.21,0,0.0341,0.69,0.07,0
8,0.04,0.2,0.1,0,-0.03,0.5,0.2,0,0,0.8,0.1,0
6,0.1,0.1,0.1,0,-0.1,0.2,0.2,0,0.1,0.8,0.8,0
5,0.05,0.2,0.1,0,-0.08,0.5,0.2,0,0.02,0.78,0.11,0
7,0,0.2,0.1,0,0,0.5,0.2,0,0,0.8,0.1,0
4,-0.1,0,0,0,-0.1,0.4,0.5,0,-0.1,0.6,0.2,0
3,0.1,0.2,0.05,0,-0.1,0.4,0.35,0,0.1,0.7,0.5,0
5,0.1,0.2,0.05,0,-0.1,0.5,0.3,0,-0.1,0.85,0.15,0
4,0.1,-0.19,0,0.55,0.1,0.2,0,0,-0.1,0.5,0,36
5,0.1,0,0.55,0,0.1,0.3,0.2,0,0.1,0.84,0.48,0
6,0.1,0.2,0.1,0,-0.1,0.43,0.39,0,-0.01,1,0.6,0
4,0.03,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.45,0
6,0.1,0.28,0.1,0,0.1,0.95,0,0,-0.1,0.44,0.35,0
4,0.04,0.14,0.1,0,-0.1,0.37,0.25,0,0.07,0.68,0.15,0
3,-0.1,0.46,0.55,0,-0.1,0.32,0.33,0,0.1,0.82,0.18,0
4,0.1,0.2,0.05,0,-0.1,0.5,0.24,0,0.1,0.8,0.1,0
7,-0.1,0.35,0.32,0,-0.1,-0.01,0.42,0,0.1,-0.15,0.5,0
6,0.1,0.2,0.2,0,-0.1,0.55,0.44,0,0.1,0.9,0.55,0
6,0.09,0.2,0.1,0,-0.1,0.3,0.2,0,0.1,0.85,0.3,0
4,0.05,0.2,0.1,0,-0.07,0.5,0.2,0,-0.05,0.8,0.1,0
6,0.1,0.2,0.13,0,-0.1,0.9,0.5,0,0.1,0.56,0.12,0
5,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
6,0.1,0.29,0.12,0,-0.1,0.45,0.07,0,0,0.7,0.4,0
5,0.025,0.25,0.25,0,0.03,0.95,0.2,0,0.04,0.5,0.15,0
6,-0.1,0.2,0,0,-0.1,0.4,0.4,0,0.1,0.3,0.2,0
5,-0.1,0.25,0.55,0,-0.1,0.4,0.43,0,0.1,0.55,0.05,0
5,0.095,0.2,0.1,0,-0.1,0.28,0.275,0,0.07,0.85,0.45,0
4,0.1,0.23,0.15,0,-0.1,0.45,0.45,0,-0.1,0.8,0.2,0
6,0.1,-0.19,-0.5,0,0.1,0.37,0,0,-0.1,0.6,0.4,0
5,0.1,0.23,0.1,0,-0.1,0.32,0.39,0,0.1,0.94,0.07,0
6,0.1,0.25,0,0,-0.1,0.4,0.33,0,0.1,0.91,0,0
5,0.1,0.17,0.05,0,-0.1,0.41,0.15,0,-0.1,0.66,0.15,0
7,0.1,-0.19,0.55,0,0.1,0.2,0,0,-0.1,0.5,0.36,0
7,0.1,0.3,0.2,0,-0.1,0.7,0.5,0,0.1,-0.05,0.5,0
8,-0.01,-0.08,0.45,0,-0.07,0.5,0.56,0,0.1,0.8,0.35,0
6,0.1,0.25,0.07,0,-0.1,0.42,0.09,0,0.1,0.75,0.6,0
5,0.1,0.28,0.06,0,-0.1,0.53,0.38,0,-0.1,0.9,0.11,0
6,0.1,0.18,0.02,0,-0.1,0.4,0.35,0,0.1,0.2,0.1,0
5,0.1,0.2,0.2,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
6,0.04,0.2,0.1,0,-0.04,0.5,0.2,0,0.02138,0.8,0.1,0
6,-0.1,-0.1,0.2,0,-0.1,0.5,0.2,0,0.1,0.9,0.4,0
3,-0.1,0.43,0.55,0,0.1,0.35,0.15,0,-0.1,0.54,0.43,0
6,0.1,0.27,0.16,0,-0.1,0.45,0.31,0,-0.1,0.51,0.01,0
5,0.1,0.25,0.1,0,-0.1,0.48,0.32,0,-0.1,0.58,0.04,0
5,0.1,0.344,0.15,0,-0.1,0.45,0,0,0.1,0.95,0.4,0
5,0.05,0.2,0.1,0,-0.06,0.5,0.2,0,0.04,0.8,0.4,0
5,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
5,0.02,0.2,0.2,0,0.02,0.38,0.2,0,0.048,0.6,0.6,0
7,-0.1,0.35,0.34,0,0.1,0.21,0.05,0,-0.1,0.55,0.01,0
8,0.1,0.25,0.07,0,-0.1,0.4,0.13,0,0.1,0.6,0.6,0
8,0.1,0.4,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
4,-0.1,0.2,0.1,0,0.1,0.3,0.1,0,0.1,0.8,0.4,0
6,0.1,0.2,0.1,0,-0.1,0.25,0.35,0,0.1,0.45,0.1,0
8,0.05,0.2,0.1,0,-0.09,0.6,0.1,0,0.02,0.85,0.18,0
4,0.1,0.2,0.16,0,-0.1,0.5,0.23,0,0.1,0.6,0.41,0
6,0.1,0.2,0.2,0,-0.1,0.5,0.1,0,0.1,-0.12,0.5,0
6,0.1,0.3,0.21,0,0.1,-1.5,0.59,0,-0.1,0.47,0.37,0
5,0.0175,0.2,0.2,0,0.05,0.46,0.1,0,0.05,0.795,0.5,0
6,0.1,0.25,0.1,0,-0.1,0.34,0.3,0,0.1,0.99,0.1,0
4,0.1,0.32,0.55,0,-0.1,0.62,0.15,0,-0.1,0.07,0.52,0
5,-0.1,0.45,0.55,0,-0.1,0.6,0.13,0,-0.1,0.12,0.53,0
5,0.1,0.2,0.2,0,-0.1,0.52,0.133,0,0.1,-0.108,0.548,0
6,0.1,0.3,0.13,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
4,0.1,0.06,0,0,-0.0925,-0.072,0.3,0,-0.08,0.742,0.1,0
4,0.1,0.2,0.2,0,-0.1,0.3,0.2,0,-0.1,0.7,0.4,0
6,0.1,0.35,0.1,0,-0.1,0.4,0.13,0,0.1,0.6,0.5,0
5,-0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
6,0.1,0.28,0.18,0,-0.1,0.38,0.18,0,-0.1,0.95,0.55,0
6,0.1,0.26,0.1,0,-0.1,0.57,0.57,0,-0.1,0.8,0.14,0
5,0.1,-0.18,0.56,0,-0.1,0.34,0.17,0,0.1,0.85,0.48,0
6,0.1,0.3,0.05,0,-0.1,0.5,0.2,0,0.1,0.9,0.03,0
6,0.1,0.2,0.11,0,0.1,-0.1,0.5,0,0.1,0.877,0.2,0
3,0.1,0.35,0.1,0,-0.1,0.5,0.3,0,0.1,0.4,0.05,0
5,0.1,0.25,0,0,-0.1,0.4,0.35,0,0.1,1,0,0
6,0.1,0.51,0.58,0,-0.1,0.61,0.56,0,-0.1,0.12,0.51,0
5,0.1,0.32,0.22,0,-0.1,0.58,0,0,0.1,0.85,0,0
7,0.1,0.24,0.11,0,-0.1,0.5,0.3,0,-0.1,0.45,0.13,0
4,0.1,0.26,0.16,0,-0.1,0.45,0.3,0,-0.1,0.57,0.01,0
6,-0.07,0.18,0.4,0,-0.08,0.5,0.2,0,-0.03,0.8,0,0
6,0.05,0.2,0.1,0,-0.07,0.5,0.2,0,0.02,0.8,0.1,0
6,0.03,0.2,0.2,0,-0.05,0.5,0.2,0,0.05,0.8,0.1,0
4,0.1,-0.19,0.55,0,0.1,0.21,0,0,-0.1,0.5,0.36,0
8,0.1,0.25,0.08,0,-0.1,0.45,0.35,0,-0.1,0.45,0.1,0
6,0.1,0.3,0.2,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
7,0.1,0.22,0.1,0,0.1,0.1,0.6,0,0.1,1,0.2,0
5,0.1,0.06,0,0,-0.0925,-0.072,0.3,0,-0.08,0.75,0.3,0
4,0.1,0.06,0,0,-0.0945,-0.072,0.3,0,-0.08,0.728,0.26,0
5,0.1,0.29,0.13,0,-0.1,0.43,0.07,0,0.1,0.89,0.28,0
6,0.01,0.2,0.1,0,0.01,0.3,0.1,0,0.01,0.8,0.2,0
4,0.1,0.49,0.55,0,-0.1,0.59,0.35,0,-0.1,0.11,0.52,0
4,0.1,0.2,0.1,0,-0.1,0.5,0.4,0,0.1,0.8,0.1,0
7,0.1,0.4,0.1,0,-0.1,0.6,0.13,0,0.1,0.8,0.12,0
5,0.1,0.2,0.1,0,-0.1,0.37,0.25,0,-0.1,0.55,0.2,0
4,0.1,0.28,0.07,0,-0.1,0.53,0.38,0,-0.1,0.8,0.12,0
6,0.02,0.2,0.2,0,0.02,0.8,0.1,0,0.02,0.8,0.5,0
5,0.04,0.15,0.1,0,-0.06,0.35,0.2,0,0.01,0.8,0.3,0
8,0.1,0.4,0.12,0,-0.1,0.6,0.13,0,0.1,0.8,0.16,0
6,-0.1,0.4,0.15,0,-0.1,-0.05,0.33,0,-0.1,0.91,0.6,0
3,0.1,0.4,0.1,0,-0.1,0.55,0.37,0,0.1,0.45,0.05,0
5,0.04,0.2,0.2,0,-0.045,0.5,0.2,0,0.035,0.6,0.4,0
6,0.1,0.3,0.1,0,-0.05,0.32,0.33,0,-0.05,0.8,0.2,0
5,0.1,0,0.55,0,0.1,0.3,0.22,0,-0.1,0.45,0.2,0
6,0.1,0.2,0,0,0.1,-0.2,0,0,0.1,0.45,0.6,0
8,0.1,0.22,0.1,0,0.1,0,0.6,0,0.1,0.8,0.2,0
5,0.1,0.25,0.16,0,-0.1,0.46,0.52,0,-0.1,0.49,0.04,0
5,0.1,0.222,0,0,0,0.98,0.12,0,-0.1,0.3443,0.344,0
6,1.00E-10,0.012,0.95,0,1.00E-10,0.32,0.34,0,1.00E-10,0.55,0.34,0
7,0.1,0.22,0.01,0,0.1,0.99,0.12,0,-0.1,0.34,0.36,0
7,-0.1,0,0.35,0,-0.1,0.45,0.33,0,-0.1,0.47,0.1,0
5,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
5,0.1,0.3,0.1,0,-0.1,0.6,0.4,0,-0.1,0.8,0.3,0
4,0.1,0.49,0.55,0,0.1,0.69,0.49,0,0.1,0,0.53,0
6,0.1,0.22,0.13,0,-0.1,0.29,0.26,0,0.1,0.92,0.53,0
5,-0.1,0,0.6,0,0.1,0.7,0.6,0,-0.1,0.4,0.2,0
7,0.1,0.25,0.08,0,-0.1,0.5,0.35,0,0.1,0.8,0.1,0
4,0.1,0.3,0.1,0,-0.1,0.6,0.2,0,0.1,1,0.1,0
8,0.1,0.2,0.1,0,-0.1,0.29,0.19,0,0.1,0.4,0.1,0
5,0.1,0.3,0.1,0,-0.1,0.5,0.1,0,-0.1,0.5,0.43,0
4,0.1,-0.2,0.5,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
7,0.05,0.2,0.1,0,-0.1,0.5,0.2,0,0.03,0.8,0.1,0
6,0.1,0.2,0.1,0,-0.1,0.23,0.35,0,0.1,0.95,0.1,0
5,0.1,0.39,0.55,0,-0.1,0.72,0.15,0,-0.1,0.19,0.52,0
6,-0.1,0.5,0.2,0,-0.1,0.5,0.2,0,0.1,0.65,0.4,0
6,0.1,0.3,0.05,0,-0.1,0.5,0.3,0,-0.1,0.8,0.1,0
6,0.03,0.3,0.3,0,-0.02,0.5,0.4,0,0.1,0.85,0.4,0
4,0.1,0.2,0.1,0,-0.1,0.4,0.2,0,0.1,0.8,0.4,0
6,-0.1,0.1,0.46,0,-0.1,0.55,0.16,0,0.1,0.85,0.54,0
4,0.1,0.1,0,0,0,0.5,0.2,0,0,0.8,0.1,0
4,0.041,0.13,0.09,0,-0.058,0.27,0.23,0,0.05,0.33,0.06,0
4,-0.1,0.2,0.5,0,-0.1,0.45,0.23,0,0.1,0.5,0.6,0
5,0.1,0.25,0,0,-0.1,0.5,0.35,0,-0.1,0.8,0.4,0
5,0.058,0.19,0.04,0,-0.0085,0.268,0.42,0,-0.0555,0.49,0.27,0
6,0.1,0.24,0.2,0,-0.1,0.25,0.4,0,0.1,0.48,0.58,0
5,0.1,0.2,0.1,0,0,0.5,0.2,0,0,0.8,0.1,0
5,0.1,0.2,0,0,0.1,-0.1,0.53,0,0.1,0.72,0.49,0
5,0.1,0.26,0.16,0,-0.1,0.36,0.16,0,0.1,0.95,0.55,0
4,-0.1,0.15,0.5,0,0.1,0.55,0.6,0,0.05,0.55,0.35,0
3,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
3,0.1,0.06,0,0,-0.087,-0.072,0.3,0,-0.08,0.72,0.3,0
4,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.4,0.1,0
5,0.05,0.2,0.1,0,-0.1,0.5,0.2,0,0.03,0.8,0.1,0
7,0.1,-0.18,0.56,0,0.1,0.34,0.17,0,0.1,0.83,0.56,0
6,0.026,0.25,0.25,0,0.04,0.9,0.2,0,-0.04,0.6,0,0
5,0.04,0.2,0.1,0,-0.04,0.5,0.2,0,0.03,0.8,0.1,0
9,0.04,0.2,0.1,0,-0.036,0.5,0.2,0,0.0185,0.8,0.1,0
6,0.01,0.06,0.01,0,-0.01,0.57,0.04,0,0.05,0.78,0.45,0
5,0.1,0.2,0.11,0,0.1,-0.1,0.5,0,0.1,0.878,0.2,0
4,0.03,0.2,0.2,0,-0.1,0.5,0.2,0,0.01,0.8,0.1,0
4,-0.1,0.2,0.25,0,0.1,0.25,0.5,0,-0.1,0.5,0.1,0
5,0.1,0.28,0.21,0,-0.1,0.47,0.28,0,-0.1,0.57,0.11,0
4,-0.1,0.3,0.1,0,0.1,0.5,0.2,0,0.1,0.8,0.3,0
5,0.1,0.19,0,0,-0.1,0.45,0.27,0,-0.1,0.45,0.25,0
8,0.1,0.25,0.08,0,-0.1,0.28,0.12,0,-0.1,0.7,0.1,0
4,0.04,0.2,0.21,0,-0.1,0.5,0.2,0,0.01,0.8,0.1,0
7,0.1,0.2,0.1,0,-0.1,0.29,0.19,0,-0.1,0.98,0.15,0
5,0.1,0.18,0.04,0,-0.1,0.36,0.15,0,-0.1,0.44,0.3,0
5,0.1,0.4,0.1,0,-0.05,0.5,0.2,0,0.1,0.8,0.1,0
5,0.1,0.27,0.11,0,-0.1,0.36,0.38,0,-0.1,0.84,0.08,0
4,0.1,0.75,0.5,0,-0.1,-0.01,0.42,0,0.1,-0.11,0.5,0
7,0.1,0.295,0.1,0,-0.1,0.4,0.35,0,-0.1,0.84,0.2,0
6,0.04,0.2,0.2,0,-0.05,0.4,0.38,0,0.03,0.8,0.52,0
6,0.05,0.26,0.22,0,-0.04,0.42,0.32,0,-0.05,0.5,0.22,0
5,0.07,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
5,0.1,-0.4,-0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
5,-0.1,0.2,0.3,0,-0.1,0.4,0.4,0,-0.05,0.6,0.01,0
5,0.05,0.26,0.2,0,-0.06,0.42,0.32,0,0.07,0.54,0.14,0
5,0.036,0.07,0.11,0,-0.066,0.29,0.21,0,0.041,0.39,0.11,0
6,0.1,0.23,0.22,0,-0.1,0.27,0.18,0,0.1,0,0.55,0
5,-0.1,0.2,0.5,0,-0.1,0.6,0.1,0,0.1,0.7,0.2,0
6,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
4,0.03,0.15,0.1,0,-0.06,0.55,0.05,0,0.03,0.7,0.5,0
6,0.053,0.2,0.1,0,-0.1,0.5,0.2,0,0.033,0.8,0.1,0
6,0.1,-0.1,0,0,-0.1,0.3,0.4,0,0.1,0.6,0.4,0
6,0.1,0.27,0.08,0,-0.1,0.5,0.35,0,-0.1,0.85,0.11,0
5,-0.1,0,0.385,0,-0.1,0.43,0.3,0,-0.1,0.595,0,0
5,0.1,0.3,0.2,0,-0.1,0.43,0.35,0,-0.1,0.9,0.3,0
6,0.05,0.2,0.15,0,-0.07,0.4,0.15,0,0.0214,0.8,0.1,0
5,0.1,0.22,0.01,0,0.1,0.99,0.12,0,-0.1,0.34,0.32,0
4,0.1,0.2,0.1,0,-0.1,0.5,0.2,0,0.1,0.8,0.1,0
4,-0.1,0.16,0.52,0,0.1,0.55,0.6,0,0.05,0.55,0.35,0
5,-0.1,0.03,0.48,0,-0.1,0.39,0.35,0,0.1,0.34,0.1,0
4,0.054,0.21,0.05,0,-0.01,0.268,0.42,0,-0.05,0.49,0.25,0
4,0.036,0.2,0.1,0,-0.02,0.4,0.3,0,0.03,0.78,0.3,0
5,0.027,0.2,0.22,0,-0.012,0.32,0.23,0,0.023,0.6,0.53,0
