runtime,in01,in02
42,-0.5,2
53,-0.5,4.1
33,-0.5,2
12,-0.5,1
91,-0.5,5.6
53,-0.5,5
5,-0.5,1
68,-0.5,4.113617435
80,-0.5,4.6
74,-0.5,4.138
65,-0.5,9
49,-0.5,4
4,-0.5,1.8
67,-0.5,8
69,-0.5,4.04
56,-0.5,4.116
39,-0.5,4.12
65,-0.5,4
79,-0.5,8
42,-0.5,5
79,-0.5,7
30,-0.5,0.75
61,-0.5,3.5
65,-0.5,8.5
51,-0.5,3
52,-0.5,4.1135651
66,-0.5,6
69,-0.5,7
52,-0.5,4
54,-0.5,4.112
46,-0.5,4.3
51,-0.5,4.2
66,-0.5,4
62,-0.5,4.13
59,-0.5,7
45,-0.5,3.9
57,-5,5
93,-0.5,8
73,-0.5,4.18
41,-0.5,4.8
48,-0.5,5.1
52,-0.5,4.11
79,-0.5,4.12
45,-0.5,4.12
43,-0.5,3.93
48,-0.5,3.5
38,-0.5,3
6,-0.5,5.5
60,-0.5,5.6
46,-0.5,5
67,-0.5,2
59,-0.5,5
77,-0.5,6
50,-0.5,3.93
3161,-0.5,4.1
46,-0.5,4.08
56,-0.5,4.6
66,-0.5,5.5
43,-0.5,3.1
135,-0.5,7
106,-0.5,10
45,-0.5,4.113
62,-0.5,7
47,-0.5,3
54,-0.5,6
37,-0.5,2
60,-0.5,4.25
53,-0.5,4.1
42,-0.5,4.12
71,-0.5,2.5
53,-0.5,6
41,-0.5,4.1108
52,-0.5,4.11361744
52,-0.5,4
70,-0.5,4.16
64,-0.5,4
68,-0.5,8.4
47,-0.5,4.13
81,-0.5,10
53,-0.5,4.1
47,-0.5,4.1136
64,-0.5,9
60,-0.5,4.4
74,-0.5,6
58,-0.5,4.5
60,-0.5,8.5
67,-0.5,7
54,-0.5,4.5
73,-0.5,4.128528
106,-0.5,4.06
69,-0.5,4.135
80,-0.5,3.83
63,-0.5,5
102,-0.5,6.7
44,-0.5,2
56,-0.5,4.5
58,-0.5,7
65,-0.5,4.11
70,-0.5,6
59,-0.5,4.1138
63,-0.5,8
135,-0.5,9.7
63,-0.5,5
62,-0.5,4.11065
90,-0.5,9
63,-0.5,7
51,-0.5,4
49,-0.5,4.15
111,-0.5,10
83,-0.5,9.5
53,-0.5,4.2
53,-0.5,4.17
48,-0.5,3.5
59,-0.5,4.11
65,-0.5,4.1132
110,-0.5,8
47,-0.5,3
57,-0.5,4
56,-0.5,6
65,-0.5,4.11707
83,-0.5,4.01
60,-0.5,7
65,-0.5,4.2
62,-0.5,6.5
50,-0.5,4.13
52,-0.5,4.119
115,-0.5,7
0,-0.5,5
39,-0.5,2.04
64,-0.5,4.11361742
39,-0.5,4.12
49,-0.5,4.6
58,-0.5,2.5
54,-0.5,4.171875
57,-0.5,4.4
58,-0.5,4
50,-0.5,4.05
75,-0.5,10
39,-0.5,3.1
64,-0.5,4.8
52,-0.5,4.025
118,-0.5,5
63,-0.5,6
67,-0.5,4.15
8,-0.5,1
56,-0.5,3.5
62,-0.5,4.5
72,-0.5,2
38,-0.5,2.9
73,-0.5,3.9
66,-0.5,8.3
109,-0.5,8
68,-0.5,9.9
77,-0.5,5.5
65,-0.5,8
53,-0.5,2.5
81,-0.5,7
56,-0.5,5
52,-0.5,7
46,-0.5,5
53,-0.5,5
57,-0.5,4
52,-0.5,4.11351
41,-0.5,3
70,-0.5,7
56,-0.5,5
57,-0.5,5
67,-0.5,4.117
45,-0.5,4.1136173
77,-0.5,7.5
40,-0.5,3
52,-0.5,6
38,-0.5,2
52,-0.5,4.108
38,-0.5,2.4
68,-0.5,4.15
46,-0.5,2.5
55,-0.5,5
55,-0.5,4.116
66,-0.5,2
74,-0.5,8
63,-0.5,4.1
69,-0.5,8
49,-0.5,4.5
86,-0.5,4.11
60,-0.5,4.11
59,-0.5,2.07
45,-0.5,4.3
46,-0.5,4.4
70,-0.5,4.2
50,-0.5,4.111
98,-0.5,10
6,-0.5,0.2
52,-0.5,4.1109
61,-0.5,4.15
61,-0.5,2.7
69,-0.5,9
58,-0.5,5
67,-0.5,4.11
44,-0.5,4.13
98,-0.5,7
56,-0.5,4.75
72,-0.5,4.1
108,-0.5,10
51,-0.5,4.02
58,-0.5,4.05
72,-0.5,5
69,-0.5,9
69,-0.5,8
52,-0.5,3
73,-0.5,9
47,-0.5,4.7
46,-0.5,3
75,-0.5,9
64,-0.5,6
44,-0.5,4.13
68,-0.5,5
93,-0.5,9.5
51,-0.5,6
63,-0.5,6
67,-0.5,4.04
59,-0.5,7
65,-0.5,4.127
65,-0.5,4.15
43,-0.5,3
61,-0.5,7
54,-0.5,3.47
46,-0.5,2.6
44,-0.5,4.14815
79,-0.5,9
62,-0.5,4.1
92,-0.5,9
52,-0.5,4.11
61,-0.5,4
65,-0.5,3.3
69,-0.5,4.113617435
66,-0.5,6
76,-0.5,8
68,-0.5,9
45,-0.5,4.16
48,-0.5,2.5
45,-0.5,5
63,-0.5,4
56,-0.5,2.9
51,-0.5,4.095
35,-0.5,2
63,-0.5,3.5
73,-0.5,9
69,-0.5,4.095
46,-0.5,2.5
58,-0.5,4.1284
63,-0.5,4.1174
82,-0.5,8.5
58,-0.5,4
63,-0.5,4.111
43,-0.5,4
106,-0.5,9
55,-0.5,4.113617435
57,-0.5,7
56,-0.5,4.1176
11,-0.5,0.2
46,-0.5,3.9
65,-0.5,4.12
45,-0.5,4.11351
43,-0.5,2
48,-0.5,4.1
61,-0.5,4.15
59,-0.5,4
52,-0.5,4.113617435
34,-0.5,2
51,-0.5,4
89,-0.5,9.8
63,-0.5,2
44,-0.5,4.1
56,-0.5,4
50,-0.5,4.118
47,-0.5,4.3
46,-0.5,4
62,-0.5,5.8
61,-0.5,4.02
54,-0.5,4.19
73,-0.5,6
89,-0.5,8.6
56,-0.5,7
56,-0.5,3.5
69,-0.5,5
40,-0.5,3
53,-0.5,4.15
62,-0.5,2.4
46,-0.5,4.15
62,-0.5,5.6
69,-0.5,4.119
69,-0.5,4.19
71,-0.5,7.3
64,-0.5,4.19
66,-0.5,4.15
56,-0.5,4.12
66,-0.5,8
58,-0.5,5
57,-0.5,4.113616
60,-0.5,3
62,-0.5,4.5
58,-0.5,4.13
51,-0.5,3
72,-0.5,7.5
49,-0.5,2.3
47,-0.5,2.23
6,-0.5,0.2
70,-0.5,8.5
47,-0.5,4.3
75,-0.5,5.5
48,-0.5,3.8
65,-0.5,4.12076
56,-0.5,5.5
59,-0.5,4
69,-0.5,6
47,-0.5,4.1112
72,-0.5,3
80,-0.5,8.5
45,-0.5,3.95
49,-0.5,4
85,-0.5,4.1285214
